0-0,0-0.2,0-0.4,0-0.6,0-0.8,0-1.0,0.2-0,0.2-0.2,0.2-0.4,0.2-0.6,0.2-0.8,0.2-1.0,0.4-0,0.4-0.2,0.4-0.4,0.4-0.6,0.4-0.8,0.4-1.0,0.6-0,0.6-0.2,0.6-0.4,0.6-0.6,0.6-0.8,0.6-1.0,0.8-0,0.8-0.2,0.8-0.4,0.8-0.6,0.8-0.8,0.8-1.0,1.0-0,1.0-0.2,1.0-0.4,1.0-0.6,1.0-0.8,1.0-1.0
-61.78358192046248,-68.98507872565827,-70.40874780805214,-71.21437111732226,-71.76837418229628,-72.18536479320386,-10.775343402027456,-68.803350639899,-70.31685225872954,-71.15246288458334,-71.72177078028696,-72.1474256968798,-2.167968696310549,-68.6046767774307,-70.22123144210117,-71.08896392183455,-71.67418983024825,-72.10891449598846,2.7193997978068483,-68.38656568715243,-70.12166559680307,-71.02381713030027,-71.62560191622795,-72.06981968789815,6.11906395925558,-68.14605397949104,-70.017921609621,-70.9571496344893,-71.5759766943723,-72.03012957433843,8.717919741047996,-67.87139764673827,-69.90918951656289,-70.88855327933516,-71.5252828808029,-71.98989556104073
-61.783581921643375,-68.98507827789516,-70.40874722578755,-71.21437030849795,-71.76837319477436,-72.18536345845733,-10.7753434020278,-68.80335003242305,-70.31685161717724,-71.15246207102503,-71.72176982305835,-72.14742440485718,-2.167968696310548,-68.60467575947258,-70.22123069511716,-71.08896308330588,-71.67418889076328,-72.10891323979574,2.7193997978068483,-68.38656394730353,-70.1216646890434,-71.0238162433139,-71.62560098002315,-72.0698184596502,6.11906395925558,-68.14605191056451,-70.01792048090695,-70.95714875205087,-71.57597574517331,-72.03012836516672,8.717919741047996,-67.8714190429125,-69.9091881241844,-70.8885522930444,-71.52528190073403,-71.98989445829243
-61.78358192280549,-68.98507783450874,-70.4087466489194,-71.2143695068567,-71.76837221582676,-72.18536213486146,-10.775343402028264,-68.8033494274726,-70.31685098003148,-71.15246126378787,-71.72176887355289,-72.14742312321896,-2.1679686963105476,-68.60467474404068,-70.221229951787,-71.08896225032198,-71.67418795819678,-72.108911993239,2.7193997978068483,-68.38656221451302,-70.12166378454639,-71.02381536121504,-71.62560004999612,-72.0698172403155,6.11906395925558,-68.1460498628235,-70.01791935555751,-70.95714787337228,-71.57597480149427,-72.0301271642197,8.717919741047996,-67.87144089936103,-69.90918673598279,-70.88855131019987,-71.5252809256301,-71.98989336248883
-61.78358192394913,-68.98507739545626,-70.40874607739768,-71.2143687123347,-71.76837124537904,-72.1853608223231,-10.77534340202884,-68.8033488250307,-70.31685034725429,-71.15246046281707,-71.72176793170405,-72.14742185187852,-2.167968696310547,-68.60467373113502,-70.22122921208417,-71.08896142283693,-71.6741870324902,-72.10891075623827,2.7193997978068483,-68.38656048875092,-70.12166288329527,-71.02381448396638,-71.62559912609619,-72.06981602982081,6.11906395925558,-68.14604783596621,-70.01791823356237,-70.95714699842948,-71.57597386329215,-72.03012597143083,8.717919741047996,-67.87146320598855,-69.90918535194787,-70.88855033078512,-71.52527995545533,-71.98989227357386
-61.78358192507458,-68.98507696069534,-70.40874551117284,-71.21436792486875,-71.76837028335743,-72.18535952074988,-10.775343402029522,-68.80334822508063,-70.31684971880804,-71.15245966805828,-71.72176699744588,-72.14742059074997,-2.1679686963105467,-68.60467272075556,-70.22122847598239,-71.08896060080522,-71.67418611358549,-72.10890952871426,2.7193997978068483,-68.38655876998713,-70.12166198527343,-71.02381361153093,-71.62559820827312,-72.06981482809348,6.11906395925558,-68.14604582969345,-70.01791711491126,-70.95714612719867,-71.5759729305243,-72.03012478673412,8.717919741047996,-67.87148595274874,-69.9091839720694,-70.8885493547838,-71.52527899017426,-71.98989119149195
-61.78358192618213,-68.98507653018403,-70.4087449501958,-71.21436714439619,-71.76836932968874,-72.1853582300502,-10.775343402030305,-68.8033476276058,-70.31684909465547,-71.15245887945768,-71.72176607071304,-72.14741933974818,-2.1679686963105462,-68.60467171290213,-70.22122774345563,-71.08895978418178,-71.67418520142513,-72.10890831058836,2.7193997978068483,-68.38655705819153,-70.12166109046439,-71.02381274387206,-71.62559729647714,-72.0698136350615,6.11906395925558,-68.14604384370863,-70.01791599959394,-70.95714525965626,-71.57597200314848,-72.03012361006415,8.717919741047996,-67.87150912964539,-69.90918259633712,-70.88854838217974,-71.52527802975173,-71.98989011618804
-61.783581927272074,-68.98507610388081,-70.4087443944179,-71.2143663708549,-71.76836838430047,-72.18535695013323,-10.775343402031183,-68.80334703258983,-70.31684847475964,-71.15245809696192,-71.72176515144075,-72.14741809878869,-2.167968696310546,-68.60467070757451,-70.22122701447812,-71.08895897292196,-71.67418429595212,-72.10890710178263,2.7193997978068483,-68.38655535333388,-70.1216601988518,-71.02381188095345,-71.62559639065893,-72.06981245065347,6.11906395925558,-68.14604187771775,-70.01791488760026,-70.95714439577887,-71.5759710811228,-72.0301224413561,8.717919741047996,-67.8715327267335,-69.90918122474072,-70.88854741295681,-71.52527707415294,-71.98988904760756
-61.78358192834468,-68.98507568174455,-70.40874384379097,-71.21436560418334,-71.76836744712072,-72.18535568090888,-10.775343402032151,-68.80334644001645,-70.31684785908399,-71.15245732051812,-71.7217642395648,-72.14741686778778,-2.1679686963105453,-68.60466970477236,-70.2212262890243,-71.08895816698148,-71.67418339710996,-72.10890590221982,2.7193997978068483,-68.38655365538389,-70.12165931041946,-71.02381102273914,-71.62559549076961,-72.06981127479865,6.11906395925558,-68.14603993142947,-70.01791377892005,-70.95714353554334,-71.57597016440579,-72.0301212805457,8.717919741047996,-67.87155673412046,-69.9091798572699,-70.88854644709909,-71.52527612334336,-71.98988798569647
-61.783581929400235,-68.9850752637345,-70.40874329826728,-71.2143648443205,-71.76836651807822,-72.18535442228786,-10.775343402033203,-68.8033458498696,-70.3168472475923,-71.15245655007391,-71.72176333502155,-72.14741564666245,-2.167968696310545,-68.60466870449524,-70.2212255670689,-71.08895736631652,-71.67418250484265,-72.10890471182329,2.7193997978068483,-68.38655196431124,-70.1216584251513,-71.0238101691935,-71.62559459676076,-72.06981010742687,6.11906395925558,-68.14603800455505,-70.01791267354322,-70.95714267892672,-71.57596925295634,-72.03012012756926,8.717919741047996,-67.87158114196703,-69.9091784939143,-70.88854548459072,-71.5252751772888,-71.9898869304012
-61.783581930439,-68.98507484981035,-70.40874275779953,-71.21436409120591,-71.76836559710232,-72.18535317418156,-10.775343402034332,-68.80334526213336,-70.3168466402487,-71.15245578557735,-71.72176243774791,-72.14741443533038,-2.1679686963105445,-68.60466770674263,-70.22122484858684,-71.08895657088361,-71.67418161909472,-72.1089035305171,2.7193997978068483,-68.38655028008552,-70.12165754303136,-71.0238093202812,-71.62559370858439,-72.06980894846859,6.11906395925558,-68.14603609680836,-70.01791157145972,-70.95714182590626,-71.57596834673372,-72.03011898236362,8.717919741047996,-67.87160594048845,-69.90917713466354,-70.88854452541602,-71.5252742359554,-71.98988588166867
-61.78358193146125,-68.98507443993213,-70.40874222234085,-71.21436334477964,-71.76836468412299,-72.18535193650217,-10.775343402035535,-68.80334467679197,-70.31684603701764,-71.15245502697701,-71.72176154768137,-72.14741323370994,-2.167968696310544,-68.60466671151393,-70.2212241335533,-71.08895578063971,-71.67418073981118,-72.10890235822593,2.7193997978068483,-68.38654860267629,-70.12165666404385,-71.02380847596726,-71.62559282619293,-72.06980779785486,6.11906395925558,-68.14603420790593,-70.01791047265952,-70.95714097645943,-71.57596744569756,-72.03011784486618,8.717919741047996,-67.87163111995548,-69.90917577950721,-70.88854356955939,-71.52527329930955,-71.98988483944628
-61.78358193246724,-68.98507403406033,-70.40874169184482,-71.2143626049823,-71.76836377907078,-72.18535070916258,-10.775343402036807,-68.80334409382982,-70.31684543786393,-71.1524542742219,-71.72176066475994,-72.14741204172023,-2.1679686963105436,-68.60466571880842,-70.22122342194369,-71.08895499554215,-71.67417986693752,-72.10890119487516,2.7193997978068483,-68.38654693205308,-70.12165578817309,-71.023807636217,-71.62559194953927,-72.06980665551734,6.11906395925558,-68.14603233756688,-70.01790937713264,-70.9571401305639,-71.57596654980786,-72.03011671501491,8.717919741047996,-67.87165667069537,-69.9091744284349,-70.88854261700536,-71.52527236731798,-71.9898838036819
-61.783581933457235,-68.98507363215579,-70.40874116626547,-71.21436187175502,-71.7683628818769,-72.18534949207641,-10.775343402038141,-68.8033435132315,-70.3168448427527,-71.1524535272615,-71.72175978892221,-72.147410859281,-2.167968696310543,-68.60466472862532,-70.22122271373365,-71.08895421554868,-71.67417900041973,-72.10890004039074,2.7193997978068483,-68.38654526818536,-70.12165491540351,-71.02380680099608,-71.6255910785767,-72.06980552138828,6.11906395925558,-68.14603048551298,-70.01790828486914,-70.95713928819752,-71.575965659025,-72.0301155927483,8.717919741047996,-67.87168258309289,-69.90917308143615,-70.88854166773858,-71.52527143994773,-71.98988277432392
-61.78358193443149,-68.98507323417972,-70.40874064555722,-71.21436114503945,-71.76836199247309,-72.18534828515801,-10.775343402039535,-68.80334293498169,-70.31684425164941,-71.15245278604576,-71.7217589201073,-72.14740968631267,-2.1679686963105427,-68.60466374096377,-70.22122200889905,-71.08895344061742,-71.67417814020429,-72.1088988946993,2.7193997978068483,-68.38654361104258,-70.1216540457197,-71.02380597027047,-71.62559021325895,-72.06980439540048,6.11906395925558,-68.14602865146863,-70.0179071958591,-70.95713844933839,-71.5759647733097,-72.03011447800539,8.717919741047996,-67.87170884759128,-69.9091717385005,-70.88854072174381,-71.52527051716612,-71.98988175132114
-61.783581935390245,-68.98507284009372,-70.40874012967491,-71.21436042477777,-71.76836111079173,-72.18534708832246,-10.775343402040983,-68.80334235906525,-70.31684366451988,-71.15245205052506,-71.72175805825486,-72.14740852273638,-2.1679686963105422,-68.6046627558228,-70.22122130741596,-71.08895267070686,-71.67417728623815,-72.10889775772806,2.7193997978068483,-68.38654196059417,-70.12165317910633,-71.02380514400643,-71.62558935354015,-72.06980327748738,6.11906395925558,-68.14602683516084,-70.01790611009267,-70.95713761396475,-71.57596389262305,-72.03011337072573,8.717919741047996,-67.87173545469317,-69.90917039961745,-70.88853977900594,-71.52526959894075,-71.98988073462286
-61.78358193633376,-68.98507244985979,-70.40873961857383,-71.21435971091266,-71.76836023676577,-72.1853459014855,-10.775343402042482,-68.80334178546721,-70.31684308133019,-71.15245132065024,-71.72175720330507,-72.14740736847389,-2.167968696310542,-68.60466177320137,-70.22122060926071,-71.08895190577589,-71.67417643846872,-72.1088966294049,2.7193997978068483,-68.38654031680953,-70.12165231554826,-71.02380432217055,-71.62558849937487,-72.06980216758296,6.11906395925558,-68.14602503631929,-70.01790502756002,-70.95713678205506,-71.57596301692648,-72.03011227084941,8.717919741047996,-67.87176239496152,-69.90916906477649,-70.88853883950996,-71.52526868523954,-71.98987972417883
-61.78358193726227,-68.98507206344026,-70.40873911220967,-71.21435900338733,-71.76835937032875,-72.18534472456363,-10.775343402044026,-68.80334121417272,-70.3168425020468,-71.15245059637259,-71.72175635519865,-72.14740622344765,-2.167968696310542,-68.60466079309836,-70.22121991440984,-71.08895114578377,-71.67417559684392,-72.1088955096583,2.7193997978068483,-68.38653867965805,-70.1216514550304,-71.0238035047297,-71.62558765071806,-72.06980106562177,6.11906395925558,-68.14602325467624,-70.01790394825136,-70.95713595358798,-71.57596214618178,-72.03011117831707,8.717919741047996,-67.87178965902055,-69.9091677339671,-70.888537903241,-71.52526777603069,-71.98987871993927
-61.78358193817601,-68.98507168079784,-70.40873861053852,-71.21435830214546,-71.76835851141477,-72.18534355747403,-10.77534340204561,-68.80334064516708,-70.31684192663644,-71.15244987764382,-71.72175551387684,-72.14740508758074,-2.167968696310542,-68.60465981551256,-70.22121922284012,-71.08895039069013,-71.6741747613121,-72.10889439841735,2.7193997978068483,-68.38653704910908,-70.12165059753784,-71.02380269165108,-71.62558680752511,-72.06979997153896,6.11906395925558,-68.14602148996661,-70.01790287215692,-70.95713512854236,-71.5759612803511,-72.03011009306982,8.717919741047996,-67.87181723755657,-69.9091664071787,-70.88853697018426,-71.52526687128267,-71.98987772185482
-61.783581939075226,-68.98507130189563,-70.40873811351689,-71.21435760713125,-71.76835765995853,-72.18534240013453,-10.775343402047232,-68.80334007843577,-70.31684135506622,-71.15244916441608,-71.72175467928139,-72.14740396079691,-2.167968696310542,-68.6046588404427,-70.22121853452849,-71.08894964045498,-71.6741739318221,-72.10889329561175,2.7193997978068483,-68.386535425132,-70.12164974305576,-71.02380188290219,-71.6255859697518,-72.06979888527017,6.11906395925558,-68.14601974192796,-70.01790179926701,-70.95713430689723,-71.57596041939688,-72.03010901504932,8.717919741047996,-67.87184512131886,-69.90916508440077,-70.88853604032509,-71.52526597096424,-71.98987672987661
-61.78358193996014,-68.98507092669706,-70.4087376211017,-71.21435691828941,-71.76835681589525,-72.18534125246372,-10.775343402048888,-68.80333951396435,-70.31684078730348,-71.15244845664198,-71.72175385135456,-72.14740284302056,-2.167968696310542,-68.60465786788738,-70.22121784945216,-71.08894889503868,-71.67417310832317,-72.10889220117181,2.7193997978068483,-68.38653380769617,-70.12164889156945,-71.02380107845079,-71.62558513735428,-72.06979780675168,6.11906395925558,-68.14601801030042,-70.01790072957192,-70.9571334886318,-71.57595956328197,-72.03010794419772,8.717919741047996,-67.87187330112047,-69.9091637656227,-70.88853511364891,-71.52526507504446,-71.98987574395619
-61.783581940830985,-68.98507055516593,-70.40873713325024,-71.21435623556512,-71.76835597916076,-72.1853401143808,-10.775343402050574,-68.80333895173857,-70.31684022331592,-71.1524477542745,-71.72175303003914,-72.1474017341767,-2.167968696310542,-68.60465689784519,-70.22121716758852,-71.08894815440195,-71.67417229076507,-72.10889111502843,2.7193997978068483,-68.38653219677094,-70.12164804306434,-71.02380027826497,-71.62558431028914,-72.06979673592026,6.11906395925558,-68.14601629482678,-70.01789966306204,-70.95713267372548,-71.5759587119695,-72.03010688045768,8.717919741047996,-67.8719017678391,-69.9091624508339,-70.8885341901413,-71.52526418349265,-71.98987476404554
-61.78358194168798,-68.9850701872664,-70.40873664992023,-71.21435555890405,-71.76835514969143,-72.18533898580569,-10.775343402052284,-68.8033383917443,-70.31683966307155,-71.15244705726712,-71.72175221527841,-72.147400634191,-2.167968696310542,-68.60465593031459,-70.22121648891518,-71.08894741850587,-71.67417147909798,-72.10889003711307,2.7193997978068483,-68.38653059232568,-70.12164719752596,-71.0237994823131,-71.62558348851334,-72.06979567271325,6.11906395925558,-68.14601459525244,-70.01789859972773,-70.95713186215787,-71.57595786542298,-72.03010582377236,8.717919741047996,-67.87193051241782,-69.90916114002377,-70.88853326978789,-71.5252632962784,-71.98987379009708
-61.78358194253134,-68.98506982296298,-70.40873617106976,-71.21435488825234,-71.76835432742418,-72.18533786665895,-10.775343402054018,-68.80333783396757,-70.31683910653864,-71.1524463655737,-71.72175140701616,-72.14739954298976,-2.167968696310542,-68.604654965294,-70.22121581340994,-71.08894668731189,-71.67417067327253,-72.10888896735783,2.7193997978068483,-68.38652899432978,-70.12164635493997,-71.02379869056381,-71.62558267198423,-72.06979461706854,6.11906395925558,-68.14601291132543,-70.01789753955944,-70.95713105390872,-71.57595702360621,-72.03010477408542,8.717919741047996,-67.87195952586588,-69.90915983318169,-70.88853235257444,-71.52526241337156,-71.98987282206367
-61.7835819433613,-68.98506946222051,-70.40873569665732,-71.21435422355665,-71.76835351229647,-72.18533675686184,-10.775343402055771,-68.80333727839452,-70.3168385536858,-71.15244567914849,-71.72175060519665,-72.14739846049989,-2.167968696310542,-68.60465400278174,-70.22121514105083,-71.0889459607818,-71.67416987323978,-72.10888790569535,2.7193997978068483,-68.3865274027526,-70.12164551529212,-71.02379790298606,-71.62558186065957,-72.06979356892452,6.11906395925558,-68.14601124279635,-70.01789648254763,-70.957130248958,-71.57595618648332,-72.03010373134099,8.717919741047996,-67.87198879925944,-69.90915853029702,-70.88853143848685,-71.5252615347423,-71.9898718598986
-61.78358194417805,-68.98506910500419,-70.40873522664177,-71.21435356476408,-71.76835270424633,-72.18533565633625,-10.77534340205754,-68.80333672501142,-70.31683800448192,-71.15244499794619,-71.72174980976466,-72.1473973866489,-2.167968696310542,-68.60465304277606,-70.22121447181608,-71.08894523887773,-71.67416907895124,-72.10888685205887,2.7193997978068483,-68.38652581756358,-70.12164467856829,-71.02379711954907,-71.62558105449743,-72.06979252822016,6.11906395925558,-68.14600958941845,-70.01789542868279,-70.95712944728581,-71.5759553540188,-72.0301026954837,8.717919741047996,-67.87201832374234,-69.90915723135912,-70.88853052751108,-71.525260660361,-71.98987090355557
-61.78358194498182,-68.98506875127954,-70.40873476098236,-71.21435291182219,-71.76835190321229,-72.18533456500472,-10.775343402059322,-68.8033361738047,-70.31683745889619,-71.15244432192192,-71.72174902066544,-72.14739632136497,-2.167968696310542,-68.60465208527516,-70.22121380568412,-71.08894452156217,-71.67416829035885,-72.10888580638218,2.7193997978068483,-68.38652423873212,-70.12164384475447,-71.02379634022233,-71.62558025345633,-72.06979149489493,6.11906395925558,-68.14600795094756,-70.01789437795546,-70.95712864887247,-71.57595452617743,-72.03010166645869,8.717919741047996,-67.87204809052672,-69.90915593635734,-70.88852961963319,-71.52525979019833,-71.98986995298871
-61.78358194577281,-68.98506840101246,-70.40873429963871,-71.21435226467904,-71.76835110913345,-72.18533348279047,-10.775343402061113,-68.8033356247609,-70.31683691689808,-71.15244365103116,-71.72174823784474,-72.14739526457682,-2.167968696310542,-68.60465113027715,-70.22121314263354,-71.08894380879794,-71.67416750741498,-72.10888476859964,2.7193997978068483,-68.38652266622769,-70.12164301383676,-71.02379556497563,-71.62557945749515,-72.06979046888881,6.11906395925558,-68.14600632714212,-70.0178933303562,-70.95712785369845,-71.57595370292431,-72.03010064421154,8.717919741047996,-67.87207809089378,-69.909154645281,-70.88852871483937,-71.52525892422523,-71.98986900815255
-61.783581946551216,-68.98506805416912,-70.40873384257084,-71.21435162328312,-71.7683503219494,-72.1853324096173,-10.77534340206291,-68.80333507786672,-70.31683637845737,-71.15244298522983,-71.72174746124875,-72.1473942162138,-2.167968696310542,-68.60465017778004,-70.2212124826432,-71.08894310054819,-71.67416673007243,-72.10888373864618,2.7193997978068483,-68.38652110001976,-70.12164218580135,-71.023794793779,-71.6255786665731,-72.06978945014232,6.11906395925558,-68.14600471776312,-70.01789228587562,-70.95712706174439,-71.57595288422485,-72.03009962868832,8.717919741047996,-67.87210831619441,-69.90915335811947,-70.8885278131159,-71.52525806241286,-71.98986806900206
-61.783581947317245,-68.98506771071608,-70.40873338973911,-71.2143509875834,-71.7683495416003,-72.18533134540971,-10.775343402064712,-68.80333453310895,-70.31683584354408,-71.15244232447422,-71.72174669082419,-72.14739317620588,-2.167968696310542,-68.60464922778185,-70.2212118256921,-71.08894239677645,-71.6741659582844,-72.1088827164573,2.7193997978068483,-68.38651954007786,-70.12164136063454,-71.02379402660277,-71.6255778806498,-72.0697884385965,6.11906395925558,-68.14600312257419,-70.01789124450436,-70.9571262729911,-71.57595207004479,-72.03009861983554,8.717919741047996,-67.87213875784988,-69.90915207486204,-70.88852691444914,-71.52525720473268,-71.98986713549257
-61.783581948071095,-68.9850673706202,-70.40873294110428,-71.2143503575293,-71.7683487680268,-72.18533029009279,-10.775343402066515,-68.80333399047454,-70.31683531212856,-71.15244166872104,-71.7217459265182,-72.1473921444836,-2.167968696310542,-68.60464828028046,-70.22121117175944,-71.08894169744651,-71.67416519200455,-72.10888170196901,2.7193997978068483,-68.38651798637152,-70.12164053832277,-71.02379326341753,-71.6255770996852,-72.06978743419288,6.11906395925558,-68.1460015413415,-70.01789020623308,-70.95712548741959,-71.57595126035017,-72.03009761760022,8.717919741047996,-67.87216940735239,-69.90915079549802,-70.88852601882559,-71.52525635115639,-71.98986620757985
-61.78358194881296,-68.98506703384865,-70.40873249662744,-71.21434973307068,-71.76834800117007,-72.18532924359228,-10.775343402068316,-68.80333344995054,-70.31683478418141,-71.15244101792737,-71.72174516827842,-72.14739112097809,-2.167968696310542,-68.6046473352737,-70.22121052082463,-71.08894100252257,-71.67416443118691,-72.1088806951179,2.7193997978068483,-68.38651643887034,-70.12163971885255,-71.02379250419412,-71.62557632363965,-72.06978643687349,6.11906395925558,-68.14599997383382,-70.01788917105247,-70.95712470501098,-71.57595045510732,-72.03009662192981,8.717919741047996,-67.87220025626573,-69.90914952001674,-70.8885251262318,-71.52525550165592,-71.98986528522006
-61.78358194954302,-68.98506670036896,-70.40873205627004,-71.21434911415784,-71.76834724097178,-72.18532820583452,-10.775343402070115,-68.80333291152414,-70.31683425967353,-71.15244037205069,-71.72174441605291,-72.14739010562104,-2.167968696310542,-68.60464639275935,-70.22120987286725,-71.0889403119691,-71.67416367578592,-72.1088796958411,2.7193997978068483,-68.38651489754396,-70.1216389022105,-71.02379174890366,-71.62557555247382,-72.06978544658087,6.11906395925558,-68.14599841982248,-70.0178881389533,-70.9571239257466,-71.5759496542829,-72.03009563277224,8.717919741047996,-67.87223129622583,-69.90914824840749,-70.88852423665443,-71.52525465620347,-71.98986436836975
-61.78358195026147,-68.98506637014894,-70.40873161999393,-71.21434850074154,-71.76834648737413,-72.18532717674648,-10.77534340207191,-68.80333237518262,-70.31683373857607,-71.15243973104886,-71.72174366979026,-72.14738909834476,-2.167968696310542,-68.60464545273511,-70.22120922786709,-71.08893962575088,-71.67416292575646,-72.10887870407625,2.7193997978068483,-68.38651336236205,-70.12163808838336,-71.02379099751754,-71.62557478614875,-72.06978446325806,6.11906395925558,-68.14599687908132,-70.0178871099263,-70.95712314960791,-71.57594885784383,-72.03009465007587,8.717919741047996,-67.87226251894138,-69.90914698065957,-70.88852335008028,-71.52525381477147,-71.98986345698587
-61.783581950968504,-68.98506604315673,-70.40873118776126,-71.21434789277295,-71.76834574031982,-72.18532615625574,-10.775343402073695,-68.80333184091344,-70.31683322086046,-71.15243909488011,-71.72174292943943,-72.1473880990821,-2.167968696310542,-68.60464451519864,-70.22120858580409,-71.08893894383306,-71.67416218105379,-72.10887771976155,2.7193997978068483,-68.38651183329434,-70.12163727735796,-71.02379025000738,-71.62557402462582,-72.06978348684859,6.11906395925558,-68.1459953513868,-70.01788608396231,-70.95712237657655,-71.57594806575737,-72.03009367378951,8.717919741047996,-67.8722939161943,-69.9091457167623,-70.88852246649617,-71.52525297733261,-71.98986255102575
-61.78358195166429,-68.98506571936078,-70.40873075953458,-71.2143472902037,-71.76834499975202,-72.18532514429047,-10.77534340207547,-68.80333130870414,-70.31683270649842,-71.15243846350306,-71.72174219494987,-72.14738710776648,-2.167968696310542,-68.60464358014751,-70.22120794665841,-71.08893826618107,-71.67416144163357,-72.10887674283572,2.7193997978068483,-68.38651031031061,-70.12163646912121,-71.02378950634508,-71.62557326786677,-72.06978251729647,6.11906395925558,-68.14599383651789,-70.01788506105214,-70.95712160663433,-71.57594727799106,-72.03009270386242,8.717919741047996,-67.87232547984028,-69.90914445670494,-70.88852158588907,-71.52525214385982,-71.9898616504471
-61.78358195234901,-68.98506539872984,-70.40873033527674,-71.21434669298586,-71.76834426561442,-72.18532414077946,-10.775343402077233,-68.80333077854239,-70.3168321954619,-71.15243783687669,-71.72174146627148,-72.1473861243319,-2.167968696310542,-68.60464264757923,-70.22120731041036,-71.08893759276069,-71.67416070745186,-72.108875773238,2.7193997978068483,-68.3865087933807,-70.12163566366016,-71.02378876650278,-71.62557251583368,-72.0697815545462,6.11906395925558,-68.14599233425608,-70.01788404118666,-70.95712083976319,-71.5759464945127,-72.03009174024432,8.717919741047996,-67.87235720180936,-69.9091432004768,-70.88852070824602,-71.52525131432625,-71.98986075520801
-61.783581953022846,-68.985065081233,-70.40872991495098,-71.21434610107187,-71.7683435378512,-72.18532314565206,-10.775343402078983,-68.80333025041595,-70.31683168772314,-71.15243721496034,-71.72174074335459,-72.1473851487129,-2.167968696310542,-68.60464171749126,-70.22120667704046,-71.08893692353796,-71.67415997846511,-72.10887481090813,2.7193997978068483,-68.3865072824745,-70.12163486096192,-71.02378803045286,-71.62557176848897,-72.06978059854274,6.11906395925558,-68.14599084438541,-70.01788302435678,-70.95712007594526,-71.57594571529043,-72.03009078288532,8.717919741047996,-67.87238907410631,-69.90914194806717,-70.88851983355416,-71.52525048870531,-71.98985986526698
-61.78358195368597,-68.9850647668396,-70.40872949852084,-71.21434551441466,-71.768342816407,-72.18532215883826,-10.775343402080718,-68.80332972431273,-70.31683118325462,-71.15243659771376,-71.72174002614996,-72.14738418084458,-2.167968696310542,-68.604640789881,-70.22120604652937,-71.08893625847925,-71.67415925463015,-72.10887385578641,2.7193997978068483,-68.38650577756196,-70.12163406101372,-71.02378729816797,-71.62557102579537,-72.06977964923153,6.11906395925558,-68.14598936669242,-70.01788201055341,-70.95711931516277,-71.57594494029264,-72.03008983173602,8.717919741047996,-67.87242108881117,-69.90914069946535,-70.88851896180068,-71.52524966697062,-71.98985898058284
-61.78358195433854,-68.98506445551932,-70.40872908595023,-71.21434493296753,-71.76834210122696,-72.1853211802686,-10.775343402082436,-68.80332920022074,-70.3168306820291,-71.15243598509701,-71.72173931460881,-72.1473832206626,-2.167968696310542,-68.60463986474578,-70.22120541885796,-71.08893559755126,-71.67415853590421,-72.10887290781362,2.7193997978068483,-68.38650427861313,-70.12163326380288,-71.023786569621,-71.62557028771599,-72.06977870655851,6.11906395925558,-68.14598790096616,-70.01788099976751,-70.95711855739818,-71.57594416948801,-72.03008888674741,8.717919741047996,-67.87245323807963,-69.90913945466062,-70.88851809297294,-71.52524884909606,-71.9898581011148
-61.78358195498073,-68.98506414724211,-70.40872867720336,-71.21434435668422,-71.7683413922567,-72.18532020987422,-10.775343402084136,-68.80332867812812,-70.3168301840196,-71.15243537707056,-71.72173860868276,-72.14738226810314,-2.167968696310542,-68.60463894208289,-70.22120479400726,-71.08893494072095,-71.67415782224488,-72.10887196693105,2.7193997978068483,-68.38650278559808,-70.12163246931681,-71.02378584478505,-71.62556955421424,-72.06977777047005,6.11906395925558,-68.14598644699818,-70.0178799919901,-70.95711780263402,-71.5759434028455,-72.0300879478709,8.717919741047996,-67.87248551414355,-69.90913821364227,-70.88851722705832,-71.52524803505571,-71.98985722682247
-61.78358195561272,-68.98506384197825,-70.4087282722448,-71.21434378551886,-71.7683406894423,-72.18531924758682,-10.775343402085817,-68.8033281580231,-70.31682968919934,-71.15243477359519,-71.72173790832387,-72.14738132310293,-2.167968696310542,-68.60463802188953,-70.22120417195846,-71.08893428795561,-71.67415711361015,-72.10887103308048,2.7193997978068483,-68.38650129848698,-70.12163167754302,-71.02378512363352,-71.62556882525385,-72.069776840913,6.11906395925558,-68.14598500458251,-70.01787898721217,-70.95711705085301,-71.57594264033433,-72.03008701505834,8.717919741047996,-67.87251790931128,-69.9091369763996,-70.8885163640443,-71.52524722482389,-71.98985635766577
-61.78358195623465,-68.98506353969826,-70.40872787103945,-71.21434321942601,-71.76833999273029,-72.18531829333867,-10.775343402087476,-68.80332763989402,-70.31682919754185,-71.15243417463206,-71.72173721348463,-72.14738038559923,-2.167968696310542,-68.60463710416288,-70.22120355269294,-71.0889336392228,-71.67415640995836,-72.1088701062042,2.7193997978068483,-68.38649981725004,-70.12163088846913,-71.02378440614001,-71.62556810079892,-72.06977591783465,6.11906395925558,-68.14598357351568,-70.0178779854248,-70.95711630203803,-71.57594188192404,-72.030086088262,8.717919741047996,-67.8725504159681,-69.90913574292189,-70.88851550391848,-71.52524641837515,-71.989855493605
